成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,电梯,楼层,建筑类型
101106485058,2室1厅,杰信花园,93.1,117,118,12514,5,2019.12.16,东,精装,,中楼层(共18层),板塔结合
101103875121,1室1厅,金源都市公寓,62,73,79,11775,362,2019.12.16,西,简装,,中楼层(共19层),塔楼
101104557667,1室1厅,紫竹大厦,103.02,77,80,7475,238,2019.12.16,南,毛坯,,中楼层(共22层),塔楼
101105929395,2室2厅,翠屏湾1期,88.74,96,103,10819,71,2019.12.16,南,简装,,低楼层(共33层),板塔结合
101103832481,2室2厅,海荣名城,108,137,140,12686,371,2019.12.16,南北,精装,,中楼层(共33层),塔楼
101105231554,2室1厅,紫薇希望城西区,78,121,128,15513,153,2019.12.16,南,精装,,低楼层(共18层),板塔结合
101105316985,4室2厅,长庆未央湖花园,132.73,107,110,8062,142,2019.12.15,南北,简装,,高楼层(共6层),板楼
101105599002,2室2厅,华远君城,87.84,120,120,13605,109,2019.12.15,东北,精装,,低楼层(共28层),塔楼
101106383409,1室0厅,新西蓝一期,48.9,55,57,11248,18,2019.12.15,北,简装,,中楼层(共25层),塔楼
101106091262,3室2厅,华远海蓝城四期,89,160,168,17978,54,2019.12.15,南北,精装,,高楼层(共33层),板楼
101106023708,2室1厅,罗马嘉园,45.06,91,93,20085,60,2019.12.15,南北,精装,,中楼层(共18层),板塔结合
101105735304,2室1厅,美丽的院子,64,91,93,14141,93,2019.12.15,东北,精装,,高楼层(共33层),塔楼
101105887607,2室1厅,文化小区,65.21,64,65,9738,77,2019.12.15,北,精装,,高楼层(共7层),暂无数据
101106238813,1室0厅,名人居,81.66,75,76,9185,36,2019.12.15,南,简装,,低楼层(共18层),板塔结合
101105051413,3室2厅,海璟时代,111.58,135,138,12055,172,2019.12.15,东南,精装,,高楼层(共33层),板塔结合
101105471027,2室2厅,富力城北区,86.15,127,130,14684,123,2019.12.15,南,精装,,低楼层(共24层),板塔结合
101104103324,2室2厅,龙湖水晶郦城,87.53,129,133,14738,299,2019.12.15,东南,精装,,低楼层(共33层),板塔结合
101106046467,3室2厅,万科金域东郡,125,224,217,17920,58,2019.12.15,南北,精装,,高楼层(共34层),板塔结合
101105017719,2室2厅,大华曲江公园世家四期,93.73,148,154,15791,176,2019.12.15,南,精装,,高楼层(共18层),板塔结合
101106450159,1室0厅,太奥广场,26.69,24,24.8,8655,10,2019.12.15,南,简装,,中楼层(共26层),板塔结合
101105877786,3室2厅,风景御园,133,270,280,20301,78,2019.12.15,南北,精装,,高楼层(共11层),板楼
101104004959,2室2厅,龙城铭园一期,71.61,106,113,14803,330,2019.12.15,北,精装,,低楼层(共26层),塔楼
101106102684,1室1厅,西航中心第1小区,42.51,43,43,9951,52,2019.12.15,南,简装,,中楼层(共5层),板楼
101105960307,2室2厅,天朗大兴郡,68.08,96,96,14102,67,2019.12.15,西北,简装,,低楼层(共27层),板塔结合
101105882431,4室2厅,浐灞半岛A13区,161.6,360,370,22278,78,2019.12.15,南北,精装,,中楼层(共23层),板楼
101106427563,4室2厅,自然界云栖,136,200,205,14706,12,2019.12.15,南北,毛坯,,高楼层(共18层),板楼
101103986444,1室1厅,雅荷春天,53,73,75,13774,334,2019.12.15,西,简装,,高楼层(共20层),板楼
101105833687,2室2厅,旭景新港,103.25,116,118,11235,83,2019.12.15,西南,精装,,中楼层(共27层),板塔结合
101104378777,3室2厅,陕西省军区西安第二十一离职干部休养所二号院,143.11,182,190,12718,263,2019.12.15,南北,简装,,高楼层(共4层),板楼
101106247913,2室2厅,水榭名都,44.3,34,36,7675,35,2019.12.15,北,精装,,低楼层(共16层),板塔结合
101105051869,4室2厅,金地褐石公馆,138.13,206,210,14914,172,2019.12.15,南北,毛坯,,低楼层(共33层),板楼
101106220816,4室3厅,绿地香树花城,198,335,346,16920,38,2019.12.15,南北,毛坯,,低楼层(共6层),板楼
101106424363,1室1厅,粤汉国际,36.36,46,49,12418,13,2019.12.15,北,精装,,中楼层(共22层),板塔结合
101105807842,2室2厅,哈佛公馆,101.25,130,135,12840,86,2019.12.15,南,精装,,高楼层(共18层),板楼
101106322864,1室1厅,高科尚都,64.58,113,116.8,17498,25,2019.12.15,北,精装,,中楼层(共33层),板塔结合
101106368593,2室2厅,仕嘉公寓A区（绿地世纪城）,86.83,174,180,20017,20,2019.12.15,南,精装,,高楼层(共18层),板塔结合
101105796978,2室1厅,九形道,66,93,95,14031,87,2019.12.15,西,简装,,中楼层(共32层),塔楼
101105064707,3室2厅,龙湖紫都城,102.33,198,210,19350,171,2019.12.15,西南,毛坯,,高楼层(共34层),板塔结合
101105399388,2室2厅,领秀长安,46.78,94,98,20095,132,2019.12.15,南,精装,,中楼层(共20层),板塔结合
101106367545,3室2厅,东尚观湖,104.79,130,130,12406,20,2019.12.15,南北,精装,,中楼层(共31层),板塔结合
101104710258,3室2厅,丰盛园,137,125,137,9125,217,2019.12.15,南北,简装,,低楼层(共11层),塔楼
101106115772,2室2厅,天地源枫林意树,96.44,285,295,29553,50,2019.12.15,南北,精装,,中楼层(共25层),板塔结合
101106103422,2室2厅,华远海蓝城三期,79.84,123,130,15406,52,2019.12.15,南,精装,,低楼层(共33层),板塔结合
101105513948,3室2厅,山水家园小区,146,143,155,9795,119,2019.12.15,南北,精装,,高楼层(共31层),板塔结合
101106401589,1室1厅,台北湾,49.75,65,65,12965,16,2019.12.15,北,简装,,中楼层(共32层),板塔结合
101106365007,2室1厅,佳家sport,66.15,85,87,12820,20,2019.12.15,北,精装,,高楼层(共22层),板塔结合
101106453840,2室1厅,盛世一品,59.36,99,105,16594,9,2019.12.15,东北,简装,,低楼层(共27层),塔楼
101106437834,2室2厅,灞业大境,87.25,113,107,12894,11,2019.12.15,东南,精装,,高楼层(共33层),板塔结合
101106414534,3室2厅,鼎新花园,107.65,110,114,10219,14,2019.12.15,南,简装,,低楼层(共25层),板塔结合
101106216262,2室2厅,雅居乐花园,92,127,128,13805,39,2019.12.15,南,精装,,高楼层(共26层),板楼
101105072840,2室1厅,紫郡长安,69.6,96,96,13794,170,2019.12.15,西南,简装,,中楼层(共32层),板塔结合
101105482995,3室2厅,万科城市之光蜜柚,89.21,148,165,16591,122,2019.12.15,南北,精装,,中楼层(共11层),板楼
101106445247,1室1厅,海荣豪佳花园,47.69,60,63,12540,10,2019.12.15,东南,简装,,低楼层(共11层),板塔结合
101105244523,2室2厅,學林雅苑,111,156,160,14055,151,2019.12.15,南东北,精装,,低楼层(共22层),板塔结合
101106079722,2室2厅,尚品花都,104.46,161,169,15413,55,2019.12.15,南,精装,,中楼层(共23层),板塔结合
101106401438,2室2厅,曲江澜山,83.55,106,108,12688,16,2019.12.15,东北,精装,,中楼层(共32层),塔楼
101105722569,2室1厅,绿地国际花都,81.26,115,119,14153,95,2019.12.15,南,毛坯,,高楼层(共29层),板楼
101105491142,2室2厅,春天花园,74,82,83,11014,121,2019.12.15,南,精装,,低楼层(共28层),塔楼
101105569356,3室2厅,万科金域东郡,103,180,172,17476,112,2019.12.15,西南,精装,,中楼层(共34层),板塔结合
101106074364,3室2厅,紫薇田园都市A区,132,271,280,20531,55,2019.12.15,南北,精装,,低楼层(共6层),板楼
101104711613,2室2厅,仁里,91.12,113,116,12402,216,2019.12.15,南,精装,,低楼层(共18层),板塔结合
101106188639,1室1厅,我爱我家,49.17,66,68,13423,42,2019.12.15,南,简装,,高楼层(共26层),塔楼
101106129059,1室0厅,南门国际,32,50,51.5,15625,49,2019.12.15,南,精装,,高楼层(共31层),塔楼
101104304567,1室1厅,旭景兴园,52.61,68,69.8,12831,272,2019.12.15,东,精装,,高楼层(共22层),板塔结合
101106487602,2室2厅,中国铁建瑞园,89.88,140,143,15577,4,2019.12.15,东南,精装,,高楼层(共23层),板塔结合
101106362846,2室2厅,曲江观唐,104.88,138,143,13120,20,2019.12.15,东南,精装,,高楼层(共32层),板塔结合
101105278142,2室2厅,紫薇尚层,61.89,78,84,12604,147,2019.12.15,南,精装,,高楼层(共16层),板楼
101106403738,2室1厅,彩云郡,89.97,108,110.7,11982,15,2019.12.15,南,简装,,中楼层(共28层),板塔结合
101104781268,2室2厅,香樟园,94.5,129,133,13651,207,2019.12.15,南北,精装,,中楼层(共26层),板楼
101106242888,2室2厅,龙天名俊,64.45,118,122,18309,35,2019.12.15,南,精装,,高楼层(共31层),板塔结合
101104403440,5室2厅,大唐世家,142,115,115,8099,259,2019.12.15,南北,精装,,高楼层(共6层),板楼
101103045202,2室2厅,恒大城,90.54,137,140,15132,531,2019.12.15,东南,精装,,高楼层(共32层),塔楼
101106032384,3室2厅,紫薇花园洲,88,112,120,12728,59,2019.12.15,西南,毛坯,,高楼层(共32层),板塔结合
101104973776,1室2厅,榕青无界,65.34,80,82,12244,181,2019.12.15,南,简装,,高楼层(共28层),塔楼
101106339841,2室2厅,圣合家园,94,116,118,12341,23,2019.12.15,南北,精装,,中楼层(共7层),暂无数据
101106259354,2室1厅,浩林方里,66.78,95,98,14226,33,2019.12.15,东北,简装,,中楼层(共33层),板塔结合
101105450324,3室2厅,万科高新华府,89,150,155,16854,125,2019.12.15,南,精装,,高楼层(共34层),板楼
101106325067,4室2厅,长兴园湖曲,122.56,199,220,16237,25,2019.12.15,南北,精装,,中楼层(共33层),板塔结合
101105954644,2室0厅,电建社区(长乐西路),66.42,47,51,7001,67,2019.12.15,南北,简装,,高楼层(共6层),暂无数据
101105812015,2室2厅,浐灞半岛A15区,90.77,126,127,13882,85,2019.12.15,北南,精装,,高楼层(共23层),板塔结合
101106123667,2室2厅,阳光新地,87.4,105,105,11991,49,2019.12.15,南,精装,,高楼层(共33层),塔楼
101106326700,1室0厅,融尚中央住区,32.15,53,46,16486,24,2019.12.15,东,精装,,高楼层(共32层),塔楼
101105224701,2室1厅,西京社区西区,63.44,71,75,11192,153,2019.12.15,南北,简装,,中楼层(共6层),板楼
101106480616,4室1厅,长庆未央湖花园,132.95,109,110,8199,5,2019.12.15,南北,毛坯,,中楼层(共6层),板楼
101105272404,3室2厅,望庭国际,173.64,238,250,13707,147,2019.12.15,南北,简装,,低楼层(共29层),板楼
101106281171,2室1厅,白鹿花园,72.9,81,84,11112,30,2019.12.15,南北,精装,,中楼层(共32层),板楼
101105592290,3室1厅,仕嘉公寓A区（绿地世纪城）,82.96,190,195,22903,109,2019.12.15,北南,精装,,高楼层(共32层),板塔结合
101105996906,3室2厅,大华曲江公园世家五期,115.83,208,220,17958,63,2019.12.15,南北,精装,,低楼层(共30层),板楼
101106277446,2室2厅,旭景碧泽园,75.29,105,109,13947,30,2019.12.15,南,简装,,中楼层(共12层),板塔结合
101105286800,2室2厅,长安园配套公寓小区东区,79.9,90,100,11265,145,2019.12.15,南,简装,,中楼层(共6层),板塔结合
101105571021,2室2厅,恒大城,90.4,138,141,15266,112,2019.12.15,西南,精装,,高楼层(共24层),塔楼
101103524348,2室1厅,天朗蓝湖树,93.04,149,149,15972,427,2019.12.15,西北,精装,,低楼层(共32层),板塔结合
101106106164,3室2厅,中铁缤纷新城,86.98,114,114,13026,51,2019.12.15,南北,精装,,中楼层(共33层),塔楼
101106424519,3室2厅,英皇之都,91.54,130,135,14202,12,2019.12.15,南,精装,,中楼层(共34层),板塔结合
101106156479,3室1厅,万科东方传奇,83.7,155,155,18519,45,2019.12.15,南,精装,,中楼层(共34层),板塔结合
101106142655,2室1厅,新园小区北区,74.23,65,68,8757,46,2019.12.15,南北,精装,,高楼层(共7层),板楼
101105611620,2室2厅,浐灞半岛A10区,92,102,105,11087,107,2019.12.15,南,毛坯,,高楼层(共23层),板塔结合
101105522207,2室1厅,黄金嘉园,73.25,97,103,13216,117,2019.12.15,西,精装,,高楼层(共32层),塔楼
101105438562,2室1厅,灞业大境,85.93,109,107,12674,126,2019.12.15,西南,精装,,高楼层(共34层),板塔结合
101106477959,2室2厅,巨威大秦郡,87.17,104,105,11874,5,2019.12.15,南,精装,,低楼层(共32层),板塔结合
101106483086,4室2厅,御锦城V青年,138.12,220,180,15929,4,2019.12.15,南北,精装,,低楼层(共34层),板塔结合
101106419019,2室1厅,盛龙广场太白苑,82,102,107,12379,13,2019.12.15,东,简装,,中楼层(共28层),板塔结合
101105632401,2室1厅,御锦城理想树,77.61,105,108,13530,105,2019.12.15,西南,简装,,高楼层(共32层),板塔结合
101105387469,2室2厅,丰盛园,103.4,114,117,11006,133,2019.12.15,南北,精装,,高楼层(共11层),板塔结合
101106465952,3室1厅,华城泊郡,120.14,174,180,14442,7,2019.12.15,南北,简装,,低楼层(共33层),板塔结合
101105976738,2室2厅,中建开元城,74.51,89,95,11892,65,2019.12.14,南,毛坯,,高楼层(共34层),板楼
101106495921,1室0厅,林隐天下四期,32.76,42,42,12668,2,2019.12.14,北,简装,,高楼层(共29层),板塔结合
101106392563,2室1厅,旭景新港,71.24,81,85,11300,16,2019.12.14,东,简装,,高楼层(共30层),板塔结合
101106404590,2室1厅,西安南郊铁路新村,60.22,95,102,15776,14,2019.12.14,南北,简装,,高楼层(共6层),暂无数据
101106313414,3室2厅,天朗大兴郡蔚蓝君城,93.56,152,155,16193,26,2019.12.14,南,精装,,高楼层(共33层),板塔结合
101105518250,3室1厅,牡丹庄园,130.93,139,146,10617,117,2019.12.14,南北,毛坯,,低楼层(共28层),塔楼
101106202055,2室2厅,凤城明珠,126.98,110,110,8648,39,2019.12.14,北,精装,,高楼层(共33层),板塔结合
101105257625,2室2厅,中铁缇香郡,77.66,105,107,13457,148,2019.12.14,南,简装,,高楼层(共30层),板楼
101104443820,3室2厅,伟基大厦,98.8,102,110,10324,252,2019.12.14,西北,简装,,高楼层(共18层),板塔结合
101106307085,2室1厅,中国铁建万科翡翠国际,94.29,170,175,18030,26,2019.12.14,南,精装,,中楼层(共29层),板塔结合
101106422307,2室1厅,金泰新理城,98.32,176,185,17850,12,2019.12.14,南,精装,,低楼层(共25层),板塔结合
101106243245,2室1厅,万科金域东郡,69.3,120,120,17216,34,2019.12.14,南,简装,,低楼层(共34层),板塔结合
101106056591,1室1厅,摩登主场,47.94,76,78,15854,55,2019.12.14,西,精装,,低楼层(共18层),板塔结合
101106275124,2室1厅,中海东郡,89,195,205,21911,30,2019.12.14,南,精装,,高楼层(共18层),板塔结合
101105551650,1室1厅,东方米兰,36.05,52,54,14397,113,2019.12.14,北,简装,,中楼层(共30层),板塔结合
101106483115,3室1厅,复地优尚国际一期,88,135,138,15341,3,2019.12.14,南北,精装,,高楼层(共27层),板塔结合
101103990796,3室2厅,恒大名都,123.15,143,146.8,11612,332,2019.12.14,南北,精装,,高楼层(共18层),板塔结合
101106218198,2室1厅,罗马嘉园,46.16,92,93,19931,37,2019.12.14,东,精装,,中楼层(共18层),塔楼
101106419692,2室1厅,浐灞半岛A15区,88.85,122,123,13709,12,2019.12.14,南,精装,,中楼层(共18层),板塔结合
101105970402,2室2厅,华城万象,90.47,136,140,15000,64,2019.12.14,东南,精装,,高楼层(共31层),板塔结合
101105906137,1室1厅,华城万象,52.57,73,73.9,13887,72,2019.12.14,北,精装,,低楼层(共26层),板塔结合
101105562253,3室2厅,富力城北区,150.12,208,228,13813,112,2019.12.14,南北,精装,,中楼层(共24层),板塔结合
101105792548,1室1厅,都市春天,53.15,84,97,15711,85,2019.12.14,北,精装,,高楼层(共12层),板塔结合
101106093560,2室2厅,融侨馨苑,78.08,145,149,18507,51,2019.12.14,东南,精装,,中楼层(共18层),板塔结合
101106437377,3室2厅,中天锦庭,90,125,135,13889,9,2019.12.14,南北,毛坯,,中楼层(共33层),板塔结合
101105015964,1室0厅,斯惟小区,26.08,35,37,13421,175,2019.12.14,东北,精装,,高楼层(共16层),塔楼
101106036533,1室1厅,陕建机社区二区,42.76,31,33,7250,57,2019.12.13,南北,简装,,高楼层(共4层),暂无数据
101105881216,3室2厅,吉泰花园,111.5,116,122,10404,76,2019.12.13,南北,精装,,低楼层(共6层),板楼
101103978116,3室2厅,曲江6号,176.5,405,405,22947,335,2019.12.13,南北,精装,,低楼层(共26层),板塔结合
101105837624,2室1厅,水岸明珠,39.98,37,38,9255,80,2019.12.13,东北,毛坯,,高楼层(共16层),塔楼
101106424354,2室2厅,巨威大秦郡,87.17,112,115,12849,11,2019.12.13,南,精装,,高楼层(共32层),板塔结合
101105923830,2室1厅,龙湖香醍国际社区,89.79,145,146,16149,69,2019.12.13,东南,精装,,高楼层(共33层),板塔结合
101105785396,1室1厅,锦园君逸西区,57,81,82,14123,86,2019.12.13,北,精装,,中楼层(共27层),板塔结合
101106307754,1室1厅,金泰假日花城,52,83,85,15866,25,2019.12.13,北,精装,,低楼层(共26层),板塔结合
101105796262,2室2厅,文景家园,91.36,86,88,9414,85,2019.12.13,南北,简装,,中楼层(共7层),板楼
101106324932,1室1厅,金仕华城,53.4,58,63,10862,23,2019.12.13,北,简装,,高楼层(共32层),塔楼
101105735942,2室2厅,智慧新城,90.5,139,143,15360,91,2019.12.13,南,精装,,高楼层(共31层),板塔结合
101106213258,3室2厅,颐馨湿地壹號,128.64,110,140,8551,37,2019.12.13,北南,简装,,高楼层(共30层),板塔结合
101104293627,3室2厅,增源航都绿洲,142.71,180,170,12613,272,2019.12.13,南北,毛坯,,高楼层(共28层),板塔结合
101105328503,2室1厅,绿地香树花城,73,91,92.8,12466,138,2019.12.13,东,毛坯,,高楼层(共32层),板塔结合
101104989915,2室2厅,枫禾苑温泉小区,96.38,77,80,7938,177,2019.12.13,东南,精装,,高楼层(共6层),板楼
101106334747,3室1厅,西安航天城A区,110,158,162,14364,22,2019.12.13,南北,精装,,高楼层(共33层),板塔结合
101106157855,1室2厅,天赐苑,68,84,85,12353,43,2019.12.13,南,精装,,中楼层(共11层),板楼
101105976707,2室1厅,路桥家属院,70.8,70,76,9888,63,2019.12.13,东西,简装,,低楼层(共15层),暂无数据
101106484278,2室1厅,西岸国际花园北苑,86.08,103,105,11966,3,2019.12.13,南,简装,,高楼层(共18层),板塔结合
101105947136,3室2厅,中海凯旋门,108.76,229,233,21056,66,2019.12.13,南北,精装,,中楼层(共18层),板塔结合
101106268150,2室1厅,中原新村,66.7,65,67,9746,30,2019.12.13,东西,精装,,中楼层(共7层),板楼
101105478914,2室2厅,恒大绿洲,92.45,133,135,14387,120,2019.12.13,南,精装,,高楼层(共33层),板塔结合
101106300345,3室2厅,鼎新花园,107.65,106,110,9847,26,2019.12.13,南,简装,,高楼层(共25层),板塔结合
101106297029,2室2厅,莱安逸境,62.45,114,110,18255,26,2019.12.13,东南,精装,,高楼层(共30层),塔楼
101106336356,1室0厅,圣地亚哥,43.87,50,55,11398,21,2019.12.13,北,简装,,高楼层(共26层),塔楼
101106388199,2室2厅,太阳新城,97.94,100,105,10211,15,2019.12.13,南北,精装,,高楼层(共6层),板楼
